PUPIL_NUMBER	LEGAL_RES_DIST_CODE	COUNTY
222033	2043	15
221260		15
221708	2043	15
229874	2043	15
226538	2043	15
234362	2043	15
229293	2043	15
229297	2043	15
229301	2043	15
229302	2043	15
230592	2043	15
228509	2043	15
228638	2043	15
228752	2043	15
228764	2043	15
229931	2043	15
229944	2043	15
227797	2043	15
227810	2043	15
227924	2043	15
227961	2043	15
229035	2055	15
243467	2043	15
243471	2043	15
243479	2043	15
243480	2043	15
243485	2043	15
227405	2043	15
227408	2043	15
227410	2043	15
230040	2043	15
230049	2043	15
232303	2043	15
225342	2043	15
225383	2043	15
230059	2043	15
234117	2043	15
227976	2043	15
228788	2043	15
227433	2043	15
229303	2043	15
229835	2043	15
229848	2043	15
229892	2043	
229893	2043	
227842	2043	
227850	2043	15
227859	2043	
227904	2043	
227908	2043	
227915	2043	
227951	2043	15
227968	2043	15
226872	2043	15
226898	2043	15
226916	2043	15
222288		15
230140	2043	15
232443	2043	15
232444	2043	15
243902	2043	15
243913	2043	15
244415	2043	15
230312	2043	
230571	2043	15
231790	2043	15
225603	2043	15
226668	2043	15
226722	2043	15
230789	2043	15
225191	2043	15
228134	2043	15
225777	2043	15
231040	2043	15
229897	2043	15
227990	2043	15
227992	2043	
227993	2043	15
227996	2043	
227997	2043	15
230888	2043	15
230920	2043	15
230922	2043	15
242796	2043	15
242803	2043	15
242807	2043	15
242808	2043	15
225164	2043	15
228779	2043	15
227677	2043	15
230278	2043	15
230282	2043	
230283	2043	
229714	2043	15
242868	2043	15
242887	2043	15
242888	2043	15
230431	2043	15
227998	2043	
228398	2043	15
223950		15
242823	2043	15
242824	2043	15
242833	2043	15
231945	2043	15
226006	2043	15
231555	2043	15
229627	2043	15
229635	2043	15
229648	2043	15
227057	2043	
230872	2043	
231024	2043	
227416	2043	15
227425	2043	15
227742	2043	15
232025	2043	15
233958	2043	15
231837	2043	15
222695	2043	15
223252		15
232353	2043	15
229703	2043	
229708	2043	15
229730	2043	15
229731	2043	
229745	2043	
229750	2043	
229850	2043	15
231482	2043	15
230394	2043	
230395	2043	15
230400	2043	
230537	2043	
243486	2043	15
243496	2043	15
243503	2043	15
243504	2043	15
228636	2043	15
229312	2043	15
230627	2043	15
230706	2043	15
231859	2043	15
231649	2043	15
245168	2043	15
229766	2043	
230442	2043	
230660	2043	15
230661	2043	15
243513	2043	15
243514	2043	15
230045	2043	15
231446	2043	15
245174	2043	15
230228	2043	15
221725		15
221852		15
230066	2043	15
231626	2043	15
231632	2043	15
231637	2043	15
229664	2043	15
229722	2043	15
230662	2043	15
231190	2043	15
231192	2043	15
231577	2043	15
254607	2043	15
230560	2043	15
231392	2043	15
243525	2043	15
243537	2043	15
243538	2043	15
243545	2043	15
243595	2043	15
243596	2043	15
243604	2043	15
244501	2043	15
232326	2088	15
232365	2043	15
223777	2043	15
220591	2043	15
220534		15
230475	2043	15
231640	2043	15
231800	2043	15
231801	2043	15
231802	2043	15
231803	2043	15
231804	2043	15
231808	2043	15
231812	2043	15
243615	2043	15
244502	2043	15
244517	2043	15
244534	2043	15
244537	2043	15
230238	2043	15
230252	2043	
232392	2043	15
232662	2043	15
254429	2043	15
232306	2043	15
230317	2043	
231122	2043	15
232442	2043	15
232446	2043	15
230588	2043	15
243957	2043	15
231762	2043	15
244546	2043	15
233202	2043	15
231909	2043	15
225090	2043	15
230095	2043	15
243958	2043	15
244154	2043	15
230065	2043	15
230072	2043	15
230075	2043	15
230080	2043	15
254685	2043	15
230732	2043	15
233381	2043	15
230094	2055	15
231292	2043	
222311		15
231527	2043	15
231526	2043	15
259826	2043	15
231723	2043	15
231724	2043	15
231725	2043	15
237716	2043	15
230944	2043	15
230946	2043	15
230130	2043	
237575	2043	15
231729	2043	
231732	2043	15
237638	2043	15
237652	2043	15
230511	2043	15
230517	2043	
230206	2043	
230207	2043	15
230172	2043	
232462	2043	15
226833	2043	15
226834	2043	15
258848	2043	15
229757	2043	15
231601	2043	15
237656	2043	15
228535	2043	15
231545	2043	15
237699	2043	15
237700	2043	15
237701	2043	15
237702	2043	15
227639	2043	15
227645	2043	15
227670	2043	15
257173	2043	15
257180	2043	15
229241	2043	15
229242	2043	15
229243	2043	15
229244	2043	15
230948	2043	15
259828	2043	15
259967	2043	15
260071	2043	15
260162	2043	15
260289	2043	15
225032	2043	
237576	2043	15
260626	2043	15
231066	2043	15
231068	2043	15
237554	2043	15
243275	2043	15
231052	2043	15
237670	2043	15
237683	2043	15
237685	2043	15
237687	2043	15
237703	2043	15
237704	2043	15
237705	2043	15
237706	2043	15
237709	2043	15
237710	2043	15
237711	2043	15
237718	2043	15
237720	2043	15
230510	2043	15
231856	2043	15
229611	2043	15
229622	2043	15
229628	2043	15
229629	2043	15
229632	2043	15
233638	2043	15
230039	2043	15
237723	2043	15
226899	2043	15
229845	2043	15
259871	2043	15
260619	2043	15
227658	2043	15
231604	2043	15
237126	2043	15
230556	2043	15
230342	2043	
230000	2043	15
258053	2043	15
258066	2043	15
256770	2043	15
237378	2043	15
231969	2043	15
259795	2043	15
260389	2043	15
260444	2043	15
229319	2043	
229327	2043	
229364	2043	
229372	2043	
237583	2043	15
227689	2043	15
227693	2043	15
237664	2043	15
227510	2043	15
231477	2043	15
230024	2043	15
230047	2043	15
230233	2043	15
231449	2043	15
225047	2043	15
227879	2043	15
227894	2043	15
238625	2043	15
260477	2043	15
232450	2043	15
229633	2043	15
229637	2043	15
229735	2043	15
229760	2043	15
229914	2043	15
229915	2043	
229922	2043	15
229939	2043	
230880	2043	15
259157	2043	15
227648	2043	15
229623	2043	15
232431	2043	15
233244	2043	15
237712	2043	15
245383	2043	15
238381	2043	15
237584	2043	15
231000	2043	15
257806	2043	15
237572	2043	15
237663	2043	15
232281	2043	15
232376	2043	15
231326	2043	15
231332	2043	15
231334	2043	15
245317	2043	15
231517	2043	15
245408	2043	15
245412	2043	15
232060	2043	15
231098	2043	15
237587	2043	15
237643	2043	15
230343	2043	15
231911	2043	15
237715	2043	15
258088	2043	15
258090	2043	15
258138	2043	15
245120	2043	15
232587	2043	15
239002	2043	15
237639	2043	15
237645	2043	15
257141	2043	15
257147	2043	15
232402	2043	15
259920	2043	15
238776	2043	15
230656	2043	
230814	2043	15
232468	2043	15
231186	2043	15
231208	2043	15
231210	2043	15
231212	2043	15
230086	2043	15
230100	2043	
225080	2043	
225081	2043	15
225086	2043	15
225089	2043	15
229866	2043	15
237646	2043	15
237651	2043	15
257816	2043	15
260543	2043	15
258881	2043	15
232293	2043	15
257658	2043	15
238267	2043	15
237724	2043	15
230309	2043	15
230964	2043	15
230966	2043	
230203	2043	
230174	2043	
230185	2043	
226366	2043	15
226368	2043	15
226369	2043	15
226370	2043	15
226371	2043	15
226372	2043	15
226373	2043	15
226378	2043	15
233590	2043	15
228894	2043	15
228899	2043	15
228510	2043	15
228511	2043	15
227837	2043	15
227895	2043	15
230001	2043	15
227477	2043	15
227196	1965	15
227436	2043	15
227468	2043	15
227548	2043	15
230950	2043	15
225033	2043	15
225036	2043	
227352	2043	15
230972	2043	15
230974	2043	15
228661	2043	15
232023	2043	15
226684	2043	15
226685	2043	15
226691	2043	15
226716	2043	15
233797	2043	15
232493	2043	15
227580	2043	15
227581	2043	15
229498	2043	15
225379	2043	15
232335	2043	15
226763	2043	15
226775	2043	15
226779	2043	15
226797	2043	15
226798	2043	15
226799	2043	15
227943	2043	15
227948	2043	
226835	2043	15
226883	2043	15
223256		15
232388	2043	15
232457	2043	15
232014	2043	15
232044	2043	15
226844	2043	15
226884	2043	15
226889	2043	15
231889	2043	15
233710	2043	15
228376	2043	15
222245	2043	15
222299		15
222908	2043	15
223290		15
227557	2043	15
229891	2043	15
229900	2043	15
230884	2043	15
223225	2043	15
228113	2043	
230854	2043	
231002	2043	15
231004	2043	15
232101	2043	15
229467	2043	15
229491	2043	15
231344	2043	15
231345	2043	15
222509	2043	15
225912	2043	15
222355	2043	15
221148	2043	15
232472	2043	15
225099	2043	15
231761	2043	15
225004	2043	15
224129	2043	15
224130		15
224131	2043	15
224132		15
224133		15
224134		15
224135		15
224136	2043	15
224137	2043	15
224138		15
224139		15
224140	2043	15
224321		15
224322	2043	15
224323		15
224324	2043	15
224325	2043	15
224326	2043	15
224327	2048	15
224328		15
224329		15
224330	2043	15
224331	2043	15
224332		15
230127	2043	
232182	2043	15
224141		15
224142	2043	15
224143	2043	15
224144		15
224145		15
224146	2043	15
224147		15
224148		15
224149		15
224150		15
224151	2043	15
224152	2043	15
224333	2043	15
224334		15
224335		15
224336	2043	15
224337		15
224338		15
224339		15
224340	2043	15
224341	2043	15
224343		15
224344		15
225154	2043	15
232164	2043	15
232165	2043	15
232166	2043	15
229759	2043	15
224246		15
224027	2048	15
221690		15
225639	2043	15
225640	2043	15
223317		15
224828	2043	15
224154	2043	15
224155		15
224156		15
224157		15
224158		15
224159	2043	15
224160		15
224161		15
224162		15
224163		15
224164	2043	15
224345	2043	15
224346		15
224347	2043	15
224348		15
224349	2042	15
224350		15
224351	2043	15
224352	2043	15
224353	2043	15
224354	2043	15
224355	2043	15
224356	2043	15
227683	2043	
227697	2043	15
231964	2043	15
227610	2043	15
227646	2043	15
227659	2043	15
227671	2043	15
227720	2043	15
227746	2043	15
224153	2043	15
226420	2043	02
226421	2043	15
229255	2043	15
226520	2043	15
220636		15
224310	2043	15
226417	2043	15
224165	2043	15
224166		15
224168		15
224169		15
224170		15
224171	2043	15
224172		15
224173	2043	15
224174		15
224175		15
224176	2043	15
224357		15
224358		15
224359		15
224360		15
224361		15
224362	2043	15
224363	2043	15
224364		15
224365		15
224366	2043	15
224367		15
224368	2043	15
225968	2043	
225969	2043	15
225970	2043	15
231470	2043	15
231524	2043	15
225018	2043	15
225023	2043	15
225026	2043	15
225084	2043	15
225797	2043	15
224177	2042	15
224178		15
224179		15
224180		15
224181		15
224183	2043	15
224184	2043	15
224185	2043	15
224186	2043	15
224187		15
224188		15
224369		15
224370		15
224371	2043	15
224372		15
224373		15
224374	2043	15
224375		15
224376		15
224377	2043	15
224378		15
224380		15
226791	2043	15
231530	2043	15
232102	2043	15
227591	2043	15
224379		15
224189		15
224190		15
224191		15
224193	2043	15
224194	2043	15
224195		15
224196		15
224197	2043	15
224198		15
224199		15
224200		15
224381		15
224382		15
224383		15
224385	2043	15
224386		15
224387		15
224388		15
224389		15
224390	2043	15
224391		15
224392	2043	15
226986	2043	15
226997	2043	15
227007	2043	15
226718	2043	15
226720	2043	15
226721	2043	15
226730	2043	15
226734	2043	15
226747	2043	15
226807	2043	15
227604	2043	15
227626	2043	15
224226		15
224201		15
224202	2043	15
224203	2043	15
224204		15
224205	2043	15
224206		15
224207		15
224208		15
224209	2043	15
224210	2043	15
224211		15
224212		15
224393		15
224394		15
224395	2043	15
224396	2043	15
224397		15
224398		15
224399	2043	15
224400	2043	15
224401	2043	15
224402	2043	15
224403		15
224404		15
230226	2043	15
225003	2043	15
224216	2043	15
225283	2043	15
224998	2043	15
231160	2043	15
232451	2043	15
243432	2043	15
227488	2043	15
232520	2043	15
224213	2043	15
224214		15
224215		15
224217		15
224218		15
224219		15
224220	2043	15
224221		15
224222	2043	15
224223		15
224405		15
224406		15
224407	2042	15
224408	2043	15
224409	2043	15
224410	2043	15
224411	2043	15
224412		15
224413	2043	15
224414	2043	15
224415		15
224416	2043	15
232592	2043	15
227322	2043	15
224225		15
224227		15
224228	2043	15
224229		15
224230	2043	15
224231		15
224232	2043	15
224233		15
224234	2043	15
224235		15
224236	2043	15
224417		15
224418	2043	15
224419		15
224420		15
224421	2043	15
224422		15
224423		15
224424		15
224425		15
224426		15
224427		15
224428	2043	15
226173	2043	15
233946	2043	15
233947	2043	15
233949	2043	15
234150	2043	15
229461	2043	15
229483	2043	15
229489	2043	15
230350	2043	15
230642	2043	15
224237		15
224238		15
224239		15
224240	2043	15
224241	2043	15
224242		15
224243	2043	15
224244		15
224245		15
224247	2043	15
224248		15
224429	2043	15
224430		15
224431		15
224432		15
224433	2043	15
224434		15
224435		15
224436		15
224437		15
224438		15
224439		15
224440	2043	15
224192		15
229672	2043	15
229743	2043	15
232267	2043	15
232407	2043	15
224251	2043	15
224271	2043	15
224318	2043	15
224384	2043	15
229411	2043	15
229527	2043	15
229564	2043	15
224249		15
224250		15
224252	2043	15
224253		15
224254		15
224255		15
224256		15
224257	2043	15
224258	2043	15
224259		15
224441		15
224442		15
224443		15
224444		15
224445		15
224446		15
224447		15
224448		15
230734	2043	15
224450		15
224451		15
224452		15
224453		15
230384	2043	
229638	2043	15
229643	2043	15
232220	2043	15
232103	2043	15
232179	2043	15
232816	2043	15
224261		15
224262		15
224263	2043	15
224264		15
224265		15
224266	2043	15
224267		15
224268		15
224269	2043	15
224270		15
224272		15
224454		15
224455		15
224456		15
224457		15
224458		15
224459		15
224460		15
224462		15
224463		15
224464		15
224465		15
229649	2043	15
229655	2043	15
229660	2043	15
229666	2043	15
229671	2043	15
224081		15
224082		15
224083		15
224084	2043	15
224085	2043	15
224086	2043	15
224087		15
224088	2043	15
224089	2043	15
224090		15
224091	2048	15
224092	2043	15
224273		15
224274	2043	15
224275	2043	15
224276		15
224277	2043	15
224278		15
224279	2043	15
224280	2043	15
224281		15
224282	2048	15
224283		15
224284	2043	15
224466		15
224467		15
224468		15
224469		15
224470		15
224471		15
224472	2043	15
224473		15
224474		15
224475		15
224476		15
224477		15
224478	2043	15
231627	2043	15
231628	2043	15
231629	2043	15
229833	2043	15
229834	2043	15
229842	2043	15
229857	2043	15
229860	2043	15
225552	2043	15
224094		15
224095		15
224096		15
224097		15
224098		15
224099	2043	15
224100		15
224101		15
224102	2043	15
224103		15
224104	2043	15
224285		15
224286		15
224287		15
224288	2043	15
224289		15
224290		15
224291		15
224292		15
224293		15
224294	2043	15
224295		15
224296		15
224479	2043	15
224480		15
224481		15
224482	2043	15
224483		15
224484		15
224485		15
224486		15
224487		15
224488	2043	15
224489		15
224490	2043	15
231431	2043	15
231599	2043	15
225680	2043	15
231276	2043	15
231278	2043	15
231280	2043	15
224105	2043	15
224106		15
224107	2043	15
224108	2043	15
224109		15
224110		15
224111		15
224112	2043	15
224113	2043	15
224114	2043	15
224115		15
224116		15
224297	2043	15
224298		15
224299	2043	15
224300		15
224301		15
224302		15
224303	2043	15
224304		15
224305		15
224306	2043	15
224307	2043	15
224308		15
224491		15
224492		15
224494		15
231737	2082	15
231855	2043	15
224117		15
224118	2043	15
224119	2043	15
224120	2043	15
224121	2043	15
224122		15
224123	2043	15
224124	2043	15
224125	2043	15
224126	2043	15
224127		15
224128	2043	15
224309	2043	15
224311	2043	15
224312		15
224313		15
224314	2043	15
224315		15
224316		15
224317	2043	15
224319	2043	15
224320		15
230741	2043	15
230747	2043	
230748	2043	
230749	2043	15
230750	2043	15
231389	2043	15
229678	2043	15
229789	2043	15
229796	2043	15
244333	2043	15
244334	2043	15
230144	2043	
230145	2043	
230148	2043	
230163	2043	
232413	2043	15
232417	2043	15
233618	2043	15
229982	2043	15
221098		15
221107		15
223855		15
221621	2043	15
221548		15
221576	2043	15
230002	2043	15
230170	2043	15
231034	2055	15
225770	2043	15
225771	2043	15
225042	2043	15
230265	2043	15
229236	2043	15
229237	2043	15
229238	2043	15
229239	2043	15
229213	2043	15
226260	2043	15
226411	2043	15
226516	2043	15
227394	2043	15
227396	2043	15
227399	2043	15
227400	2043	15
225842	2043	15
225848	2043	15
226749	2043	15
226406	2043	
227001	2043	15
226940	2043	15
226941	2043	15
226952	2043	15
226972	2043	15
227028	2043	15
226183	1965	15
261449	2043	15
226860	2043	15
226869	2043	15
227111	2043	15
227113	2043	15
227114	2043	15
227115	2043	15
227119	2043	15
227120	2043	15
227121	2043	15
227126	2043	15
227127	2043	15
226843	2043	15
226913	2043	15
226924	2043	15
227000	2043	15
226944	2043	15
225128	2043	15
225131	2043	15
225808	2043	15
227023	2043	15
227066	2043	15
227086	2043	15
226725	2043	15
226743	2043	15
226676	2043	15
227136	2043	
227141	2043	
227142	2043	15
227156	2043	
227165	2043	15
227180	2043	
227183	2043	15
227195	2043	
227202	2043	15
227203	2043	15
226810	2043	15
227109	2043	15
227110	2043	15
227118	2043	15
227133	2043	15
229612	2043	15
229618	2043	15
229631	2043	15
227778	2043	15
227402	2043	15
227471	2043	
227483	2043	15
227506	2043	15
227515	2043	
244277	2043	15
225057	2043	15
225061	2043	
227226	2043	15
227236	2043	15
227251	2043	15
227269	2043	15
225060	2043	15
225063	2043	15
225068	2043	15
227295	2043	15
227300	2043	15
227308	2043	15
227309	2043	15
227215	2043	15
227237	2043	15
227241	2043	
227248	2043	
227259	2043	15
227268	2043	
227271	2043	
227279	2043	
227289	2043	15
227298	2043	
227307	2043	
227164	2043	15
227174	2043	15
227206	2043	15
227261	2043	15
226274	2043	15
226290	2043	15
244346	2043	15
227798	2043	15
227799	2043	15
227953	2043	15
227964	2043	15
227965	2043	15
227973	2043	15
227516	2043	
227532	2043	15
227537	2043	
227544	2043	15
260955	2043	15
226861	2043	15
226863	2043	15
226868	2043	15
226871	2043	15
226887	2043	15
226894	2043	15
226900	2043	15
227311	2043	
228328	2043	15
227299	2043	15
227482	2043	15
227536	2043	15
227574	2043	15
227598	2043	15
227621	2043	15
227669	2043	15
226252	2043	15
226253	2043	
227561	2043	15
227569	2043	15
227575	2043	
227629	2043	
227657	2043	
227636	2043	15
227675	2043	15
227703	2043	15
228806	2043	15
227039	2043	15
228431	2043	15
227319	2043	15
227594	2043	15
227612	2043	15
227672	2042	15
227680	2043	15
228864	2043	
229201	2043	15
229718	2043	15
229733	2043	15
227834	2043	17
227839	2043	15
225062	2043	15
225076	2043	15
230319	2043	15
227663	2043	
225882	2043	15
227124	2043	15
230490	2043	15
230491	2043	15
229202	2043	15
229205	2043	15
229208	2043	15
232273	2043	15
228544	2043	
228564	2043	15
228612	2043	
261377	2043	15
233229	2043	15
228417	2043	15
242939	2043	15
228581	2043	15
225883	2043	15
229647	2043	15
229650	2043	15
229656	2043	15
229790	2043	15
229898	2043	15
229214	2043	15
229216	2043	15
229218	2043	15
227812	2043	
227817	2043	15
227822	2043	15
261455	2043	15
228627	2043	15
228744	2043	15
228751	2043	15
228839	2043	15
228865	2043	15
228888	2043	15
228937	2043	
244281	2043	15
244309	2043	15
225952	2043	15
225953	2043	15
225960	2043	15
230008	2043	
230011	2043	15
230023	2043	
229325	2043	15
229335	2043	15
229342	2043	15
229356	2043	15
229396	2043	15
229541	2043	15
229219	2043	15
229221	2043	15
229882	2043	15
229883	2043	15
229909	2043	15
227826	2043	15
227827	2043	15
227830	2043	15
220441	2043	15
229910	2043	15
229911	2043	15
225643	2043	15
225658	2043	15
225659	2043	15
225666	2043	15
225669	2043	15
228848	2043	15
232347	2043	15
244138	2043	15
225493	2043	15
228896	2043	15
228907	2043	15
228920	2043	15
229899	2043	15
229916	2043	15
229315	2043	15
229362	2043	15
229375	2043	15
229388	2043	15
229397	2043	15
230348	2043	15
230657	2043	15
231654	2043	15
232123	2043	15
225535	2043	15
225542	2043	15
230083	2043	15
228389	2043	15
228391	2043	15
228500	2043	15
220966		15
222423		15
230302	2043	15
229986	2043	15
230399	2043	15
230402	2043	15
230403	2043	15
230669	2043	15
229428	2043	15
229458	2043	15
229468	2043	15
230349	2043	15
261411	2043	15
244361	2043	15
232518	2043	15
232341	2043	15
230027	2043	
230672	2043	15
232448	2043	15
244314	2043	15
232364	2043	15
232373	2043	15
221076	2043	15
225066	2043	
225074	2043	
225075	2043	
228609	2043	15
231428	1965	15
202649		17
221774	2043	15
256809	2043	15
224980	2043	15
224981	2043	15
229240	2043	15
228313	2043	15
228346	2043	15
228347	2043	15
256733	2043	15
259097	2043	15
225692	2043	15
226927	2043	15
226928	2043	15
223896	2043	15
256680	2043	15
256681	2043	15
256684	2043	15
230084	2043	15
231074	2043	15
231076	2043	15
227144	2043	15
226624	2043	15
226697	2043	15
226701	2043	15
226710	2043	15
226719	2043	15
227772	2043	15
227784	2043	15
227793	2043	15
227806	2043	15
227809	2043	15
228290	2043	15
228293	2043	15
228299	2043	15
228302	2043	15
228303	2043	15
228378	2043	15
228392	2043	15
228401	2043	15
228427	2043	15
256735	2043	15
228515	2043	15
228541	2043	15
228577	2043	15
228594	2043	15
228602	2043	15
232452	2043	15
232455	2043	15
259248	2043	15
223904	2043	15
228024	2043	15
228025	2043	15
229644	2043	15
229645	2043	15
229652	2043	15
258027	2043	15
222149	2043	15
227913	2043	15
227947	2043	15
227954	2043	15
227957	2043	15
231468	2043	15
228457	2043	15
228644	2043	15
228338	2043	15
229068	2043	15
229132	2055	15
227122	2043	15
227161	2043	15
227567	2043	15
227643	2043	15
227825	2043	15
227844	2043	15
227177	2043	15
227187	2043	15
227216	2043	15
227217	2043	15
226750	2043	15
223840		15
223925	2043	15
223770	2043	15
223868		15
227326	2043	
227338	2043	15
229344	2043	
229432	2043	15
229473	2043	
229475	2043	15
229500	2043	15
229504	2043	
229508	2043	15
229509	2043	
258104	2043	15
230938	2043	15
227139	2043	15
227145	2043	15
227166	2043	15
223669	2043	15
256717	2043	15
256718	2043	15
256723	2043	15
256724	2043	15
256725	2043	15
256726	2043	15
256729	2043	15
256730	2043	
231072	2043	15
256678	2043	15
256859	2043	15
224699	2043	15
227339	2043	15
227344	2043	
227345	2043	15
227366	2043	15
227368	2043	15
227792	2043	15
227807	2043	15
227854	2043	15
230038	2043	15
227989	2043	15
227228	2043	15
227323	2043	15
227062	2043	15
227081	2043	15
227886	2043	15
227896	2043	15
227966	2043	15
227176	2043	15
227191	2043	15
231336	2043	15
229752	2043	15
232290	2043	15
228554	2043	15
228576	2043	15
228582	2043	15
232665	2043	15
228363	2043	15
228372	2043	15
228448	2043	15
230347	2043	15
226206	2043	15
256731	2043	15
256732	2043	15
256679	2043	15
256778	2043	15
256810	2043	15
229338	2043	15
229452	2043	15
233708	2043	15
225082	2043	15
245621	2043	15
232131	2042	15
232022	2043	15
258883	2043	15
225972	2043	15
225973	2043	15
225974	2043	15
225069	2043	15
225070	2043	
225071	2043	
231564	2043	15
231565	2043	15
245384	2043	15
245385	2043	15
245386	2043	15
244073	2043	15
220943		15
232268	2043	15
232235	2043	15
232238	2043	15
230046	2043	
230209	2043	
230215	2043	
232146	2043	15
232056	2043	15
232057	2043	15
229245	2043	15
229246	2043	15
229247	2043	15
229248	2043	15
229249	2043	15
229251	2043	15
229252	2043	15
229253	2043	15
243760	2043	15
243766	2043	15
243769	2043	15
243770	2043	15
232142	2043	15
231533	2048	15
245131	2043	15
229592	2043	15
229597	2043	15
228909	2043	15
231702	2043	15
228503	2043	15
228523	2043	15
228531	2043	15
244931	2043	15
232051	2043	15
224017		15
222259	2043	15
222271		15
222295		15
222318		15
227721	2043	15
227723	2043	15
227726	2043	15
227731	2043	15
227738	2043	15
230087	2043	15
230090	2043	15
244268	2043	15
244312	2043	15
244319	2043	15
244348	2043	15
231424	2043	15
243773	2043	15
243775	2043	15
243776	2043	15
243779	2043	15
243780	2043	15
243790	2043	15
231534	2043	15
227365	2043	15
245327	2043	15
245337	2043	15
230480	2043	15
230481	2043	15
230482	2043	15
245387	2043	15
245388	2043	15
245389	2043	15
245390	2043	15
232008	2043	15
228534	2043	15
232076	2043	15
243248	2043	15
244040	2043	15
244105	2043	15
244120	2043	15
246887	2043	15
231023	2043	15
231026	2043	15
231708	2043	15
232206	2043	15
232207	2043	15
230477	2043	15
226917	2043	15
244363	2043	15
226518	2043	15
243463	2043	15
243793	2043	15
243803	2043	15
227787	2043	15
231522	2043	15
227424	2043	15
229598	2043	15
229599	2043	15
229602	2043	15
229603	2043	15
229604	2043	15
229605	2043	15
244418	2043	15
231990	2043	15
231846	2043	15
232390	2043	15
226845	2043	15
226858	2043	15
243474	2043	15
230506	2043	15
231961	2043	15
243571	2043	15
243633	2043	15
232236	2043	15
232237	2043	15
232305	2043	15
244631	2055	15
233730	2043	15
233731	2043	15
233734	2043	15
233735	2043	15
233736	2043	15
243036	2043	15
243053	2043	15
243056	2043	15
230467	2043	15
230486	2043	15
230523	2043	15
231543	2043	15
228158	2043	15
231523	2043	15
229606	2043	15
229608	2043	15
229621	2043	15
230638	2043	15
230714	2043	15
244475	2043	15
231703	2043	15
244129	2043	15
243085	2043	15
243089	2043	15
231479	2043	15
231518	2043	15
227705	2043	15
227709	2043	15
227712	2043	15
227713	2043	
231250	2043	15
231414	2043	15
244548	2043	15
244558	2043	15
244562	2043	15
244615	2043	15
227481	2043	15
227487	2043	15
227523	2043	15
227556	2043	15
244134	2043	15
244149	2043	15
245322	2043	15
244163	2043	15
244285	2043	15
231950	2043	15
243532	2043	15
228412	2043	15
228413	2043	
230019	2043	15
230042	2043	15
230043	2043	15
227860	2043	15
228935	2043	15
228963	2043	15
231357	2043	15
231362	2043	15
227623	2043	15
227682	2043	15
230555	2043	15
244519	2043	15
224056	2043	15
232016	2043	15
231962	2043	15
232282	2043	15
232152	2043	15
232163	2043	15
232020	2043	15
244291	2043	15
243623	2043	15
228112	2043	15
228116	2043	15
231587	2043	15
231370	2043	15
245022	2043	15
245025	2043	15
231166	2043	
231897	2043	15
232121	2043	15
230651	2043	15
243785	2043	15
231998	2043	15
243588	2043	15
243601	2043	15
244404	2043	15
244520	2043	15
243634	2043	15
228898	2043	15
228903	2043	15
228908	2042	
221125	2043	15
230579	2043	15
244834	2043	15
243990	2043	15
244003	2043	15
244018	2043	15
244557	2043	15
221963	2043	15
230681	2043	
230691	2043	15
232311	2043	15
232158	2043	15
232086	2043	15
232090	2043	15
229960	2043	15
229113	2043	15
232270	2043	15
232427	2043	15
232428	2043	15
256325	2043	15
231251	2043	15
231254	2043	15
231259	2043	15
230114	2043	
230425	2043	15
230799	2043	15
230572	2043	15
245123	2048	15
231356	2043	15
244815	2043	15
232253	2043	15
230705	2043	15
246387	2043	15
229839	2043	15
229869	2043	15
245357	2045	15
244816	2043	15
231639	2043	15
244804	2043	15
244912	2043	15
244879	2043	15
232162	2043	15
230618	2043	15
230622	2043	
231215	2043	15
232261	2043	15
222585		15
222586		15
222587		15
222588		15
222589		15
222590		15
222591		15
222592		15
222593		15
222594		15
222595		15
222596		15
222777		15
222778		15
222779		15
222780	2043	15
222781		15
222782		15
222783		15
222784		15
222785		15
222786		15
222787		15
222788		15
222969		15
222970		15
222971	2043	15
222972		15
222973		15
222974		15
222975		15
222976		15
222977		15
222978		15
222979	2043	15
222980	2043	15
223161		15
223162	2043	15
223163		15
223164		15
223165		15
223166		15
223167		15
223168		15
223169		15
223170		15
223171		15
223172		15
223353		15
223354		15
223355		15
223356		15
223357		15
223358		15
223359	2043	15
223360		15
223361		15
223362		15
223363		15
223364	2043	15
223545		15
223546		15
223547		15
223548		15
223549	2043	15
223550		15
223552		15
223553		15
223554		15
223555		15
223556		15
223739	2043	15
223740	2043	15
223741		15
223742	2043	15
223743	2043	15
223744		15
223745		15
223746		15
223747		15
223748	2043	15
223749	2043	15
223750	2043	15
223936		15
223937		15
223938	2043	15
223939	2043	15
223940		15
223941		15
223942		15
223943	2043	15
223944	2043	15
223945	2043	15
223946	2043	15
223947	2043	15
221027	2043	15
221028	2043	15
221029		15
221030		15
221031	2043	15
221032		15
221033	2043	15
221034	2043	15
221035	2043	15
221036	2043	15
221037	2043	15
221038	2043	15
221039	2043	15
221230		15
221231	2043	15
221232	2043	15
221233	2043	15
221234	2043	15
221235	2043	15
221236	2043	15
221237		15
221238	2043	15
221239	2043	15
221240		15
221241	2043	15
221423	2043	15
221424	2043	15
221425		15
221426	2043	15
221427	2043	15
221428	2043	15
221429	2043	15
221430		15
221431		15
221432		15
221433		15
221434		15
221435		15
221619		15
221620	2043	15
221622	2043	15
221623	2043	15
221624	2043	15
221625		15
221626	2043	15
221627	2043	15
221629		15
221630		15
221631		15
221812		15
221813		15
